ID	STRING
10318	唐门侍卫：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
10319	唐门侍卫：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
10320	唐门侍卫：门主派你来是有什么吩咐吗？
10321	天忍死士：峨嵋派如果能加入本教，整天对着这些天仙般的美人，可真的要乐死了！
10322	天忍死士：早就听说南国女子妖娆妩媚，如今亲眼一见，果然比我们北国的女子娇嫩。这样一个娇滴滴的美人儿，又何必舞刀弄剑呢？
10323	天忍死士：本教教主一直希望贵派能够加入我们这边，荣华富贵、高官厚禄，享用不尽啊！
10324	天忍死士：咱们天忍教和五毒教一北一南，已成合围之势，中原还不迟早是囊中之物？
10325	天忍死士：任何人也阻挡不了本教入主中原的宏图伟业！
10326	天忍死士：你们少林派的高手都已渐入老境，年轻后辈中好像没有什么人才，看来也是盛名之下、其实难负呀，哈哈哈哈！
10327	天忍死士：早就听说武当派内功剑术天下一流，有机会一定要请教请教！
10328	天忍死士：你们昆仑派称霸西域，一直就有逐鹿中原的野心，总有一日，本教会与你们在中原一决胜负的！
10329	天忍死士：有行动吗？
10330	天忍死士：不好意思，因为有些人的任务状态不正确，我们正在重新为门下弟子进行检查。你要检查你的任务状态吗？如果你认为你的状态是正确的就不必检查了。
10331	天忍死士：你这个叫化子想混进来做奸细吗？
10332	天忍死士：自学苦练，无论如何，这份毅力在下佩服佩服。
10333	天忍死士：你已经在总坛接了本教的入门任务，但是尚未完成，你必须上华山为本教夺得禹王剑。
10334	天忍死士：听说你出师以后，竟然混出了点名堂，真是士别三日，当刮目相看啊！
10335	天忍死士：本教信奉大金国的国教萨满教，教主乃是国师完颜宏烈，他性情狂傲，智谋过人，就连大金皇帝对他也礼让三分。本教高手无数，招募了大批金宋两国的高手，可谓藏龙卧虎。
10336	天忍死士：南朝昏庸，你们这些自命侠义道却还想为那赵老儿卖命，何苦呢。
10337	天忍死士：你想加入本教吗？
10338	天忍死士：本教弟子都是精英之辈，像你这样没有经过磨砺的新手，建议你先去野外练练，<color=Red>十级<color>以后再来找我。
10339	天忍死士：既加入本教，就要遵从教主号令。本教教规森严，优胜劣汰是本教的法则，你就用自己的实力来证明你的价值吧！
10340	天忍死士：你的五行属性不是我们火系，怎么会混到本教来的？先去问一下游戏管理员吧。
10341	天忍死士：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
10342	天忍死士：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
10343	天忍死士：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
10344	天忍死士：我已经把你的任务状态重新整理过了。你已经完成了20级任务。
10345	天忍死士：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
10346	天忍死士：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
10347	天忍死士：有行动吗？
10348	天王将领：敝帮帮主常常跟属下们提起贵派，对贵派掌门清晓师太一直都是十分敬慕的。
10349	天王将领：女人麻烦，漂亮的女人尤其麻烦，会武功的漂亮女人更是麻烦中的麻烦，贵派的人咱可不敢招惹！
10350	天王将领：学武之人应该光明磊落，我最讨厌那些使暗器、下毒药的见不得光的行径！
10351	天王将领：本帮虽然不迷信任何名门正派，但是也不屑与那些使蛊下毒之徒为伍！
10352	天王将领：少林功夫虽然号称武林正宗，但是我却不怎么服气，和尚好好念经才是正经，学什么人打架，实在有违清修之道。
10353	天王将领：传说贵派的道一真人武功深不可测，不知什么时候有机会见到。
10354	天王将领：贵派近年来发展神速，想必也不是浪得虚名，只是别把中原武林都看扁了！
10355	天王将领：咱们可不和金人打什么交道！
10356	天王将领：贵帮与本帮号称天下两大帮，有机会咱们要好好亲近亲近。
10357	天王将领：兄弟，要不要我送你回岛？
10358	天王将领：不好意思，因为有些人的任务状态不正确，我们正在重新为门下弟子进行检查。你要检查你的任务状态吗？如果你认为你的状态是正确的就不必检查了。
10359	天王将领：自学苦练，无论如何，这份毅力在下佩服佩服。
10360	天王将领：你已经在天王岛孙道领处接了本帮的入门任务，但是尚未完成，你需要去巴陵县酒馆买到美酒“蓬莱春”
10361	天王将领：好兄弟，咱们又见面了，别来可好？有机会咱哥俩再喝一杯！
10362	天王将领：不好意思，你在进行本帮记名弟子任务时，我们的记录出了点差错，不过现在已经修正过来了。
10363	天王将领：本帮帮主杨瑛在江湖上赫赫有名，别看她是个女子，但是武艺高强，胆识过人，不让须眉，帮里的兄弟们都服她！
10364	本帮帮众遍布两湖，人多势大，天下无人敢小觑咱们！
10365	本帮既抗金兵、也反宋廷，兄弟们都是贫苦百姓出身，闯荡江湖也只是为了有条活路。哪个皇帝坐江山，跟咱们可没什么关系！
10366	天王将领：兄弟原来是想入少林派，日后也欢迎来天王帮作客。
10367	天王将领：你加入本帮，咱们就是一家兄弟啦，大伙有福同享，有难同当，轰轰烈烈地大干一场！
10368	天王将领：学武之人，谁没流过血、流过汗？怕苦可不行！先出村好好练一练，打好根基到了<color=Red>十级<color>再来找我。
10369	天王将领：你的五行属性不是我们金系，怎么会混到本帮来的？先去问一下游戏管理员吧。
10370	天王将领：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
10371	天王将领：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
10372	天王将领：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
10373	天王将领：我已经把你的任务状态重新整理过了。你已经完成了20级任务。
10374	天王将领：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
10375	天王将领：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
10376	天王将领：兄弟，要不要我送你回岛？
10377	武当道人：峨嵋女侠，小道这厢有礼了。令师清晓师太身体可好？
10378	武当道人：翠烟门的功夫小道是很佩服的，不知姑娘有何指教？
10379	武当道人：贵派掌门虽然性格偏激、行事不循常理，但是为人耿直坦荡，倒也不失为一个真君子。
10380	武当道人：使蛊下毒的本领再高超，也终究是末流之计，登不了大雅之堂。
10381	武当道人：早就听说天王帮的兄弟们个个都是好汉，今日一见，果然是顶天立地的好男儿！
10382	武当道人：原来是少林派的小师父，不知有何指教？
10383	武当道人：我十分挂念师父，他老人家近来身体可好？
10384	武当道人：不好意思，因为有些人的任务状态不正确，我们正在重新为门下弟子进行检查。你要检查你的任务状态吗？如果你认为你的状态是正确的就不必检查了。
10385	武当道人：原来是昆仑派的朋友，不知远道而来，有何指教？
10386	武当道人：虽然是各为其主，但是金人虏我河山，欺我百姓，身为大宋子民，本派上下一定会力抗到底！
10387	武当道人：贵帮的何帮主与敝派掌门乃是忘年之交，贵帮有什么事，敝派一定会鼎立相助。
10388	武当道人：自学苦练，无论如何，这份毅力贫道实在佩服得紧。
10389	武当道人：你已经在武当山小道童清风处接了本派的入门任务，但是尚未完成，你需要为他找回掉落在井里的木桶。
10390	武当道人：虽然你已出师下山，但是我们常常惦念你，你这一向可好？
10391	武当道人：天下武学，北宗少林，南崇武当，你想必听说过吧？
10392	武当道人：本派武功讲究以静制动，以柔克刚，以短胜长，以慢击快、以意运气，以气运身，后发制人。冲虚恬淡，以无为胜有为，以无形胜有形，方是武学最高的境界。
10393	武当道人：本派武功有“五不传”，即柔骨质脆、心险、好斗、狂酒、轻露者，不传。
10394	武当道人：哦，原来你想去昆仑学符法道术。
10395	武当道人：若加入本派需要收敛心性，专心修行，日后会有很多机会等着你，望你能善加对待。
10396	武当道人：学武之道，欲速则不达。你初入江湖，还是先好好历练历练吧！到了<color=Red>十级<color>以后再来找我
10397	武当道人：你的五行属性不是我们土系，怎么会混到本派来的？先去问一下游戏管理员吧。
10398	武当道人：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
10399	武当道人：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
10400	武当道人：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
10401	武当道人：我已经把你的任务状态重新整理过了。你已经完成了20级任务。
10402	武当道人：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
10403	武当道人：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
10404	武当道人：我十分挂念师父，他老人家近来身体可好？
10405	武当道人：你的任务变量有错误，非常抱歉要请你重新从10级任务开始重做一次任务。
10406	武当道人：你的任务变量有错误，我已经帮你修正为已出师状态。
10407	武当道人：你的任务变量有错误，我已经帮你修正为尚未入门状态。
10408	五毒散人：小美人，来看你哥哥我吗？来来香一个。
10409	五毒散人：臭尼姑？真倒霉，呸呸呸，大吉大利大吉大利。
10410	五毒散人：别以为你们的飞刀有什么了不起的，我们的盅毒之术才是真正的无影无形，防不胜防！
10411	五毒散人：听说山上又来了一批俊男美女，是不是急着回去看看啊？嘿嘿嘿！
10412	五毒散人：和大金国作对是没什么好处的，有朝一日大金国平定中原你们就该知道后悔了。
